,Unnamed: 0,image_name,height,width,aspect_ratio,unique_id,image_size
4526,4526,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6045778417_2018-SAG-Awards-Kristen-Bell.jpg,620,360,0.5806451612903226,gossipcop-6045778417,31077
4527,4527,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9934318467_ac_lalaland_comp.jpg,1200,630,0.525,gossipcop-9934318467,234291
4528,4528,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9934318467_ac_lalaland_comp.jpg,1200,630,0.525,gossipcop-9934318467,234291
4529,4529,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-452097363_sec_26234835-d46f7.jpg,1200,630,0.525,gossipcop-452097363,143711
4530,4530,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-452097363_pri_65342881.jpg,644,438,0.6801242236024845,gossipcop-452097363,47958
4531,4531,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8070355544_736598.jpg,750,445,0.5933333333333334,gossipcop-8070355544,68753
4532,4532,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8070355544_117140.jpg,898,701,0.7806236080178174,gossipcop-8070355544,132853
4533,4533,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5177801843_gwen_blake-new-ftr.jpg,620,350,0.5645161290322581,gossipcop-5177801843,155579
4534,4534,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5177801843_gwen_blake-new-ftr.jpg,620,350,0.5645161290322581,gossipcop-5177801843,155579
4535,4535,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4042788357_brad-and-jen-header.jpg,1500,801,0.534,gossipcop-4042788357,555575
4536,4536,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-859662_benmckenzie_nyc_fi.jpg,700,393,0.5614285714285714,gossipcop-859662,253018
4537,4537,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1718137654_jen-and-justin-pre.jpg,1500,800,0.5333333333333333,gossipcop-1718137654,425493
4538,4538,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1107520962_rs_600x600-170426095705-600-chris-soules-bachelor.jpg,600,467,0.7783333333333333,gossipcop-1107520962,17144
4539,4539,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1107520962_rs_300x300-150306094055-600.jpg,192,192,1.0,gossipcop-1107520962,6835
4540,4540,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1107520962_rs_600x600-170313152820-600.jpg,192,192,1.0,gossipcop-1107520962,8782
4541,4541,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5188841381_prc_58192427.jpg,1200,630,0.525,gossipcop-5188841381,102165
4542,4542,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5188841381_prc_58192427.jpg,1200,630,0.525,gossipcop-5188841381,102165
4543,4543,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-849032_robert-wilson-rip.jpg,700,393,0.5614285714285714,gossipcop-849032,45898
4544,4544,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-849032_robert-wilson-rip.jpg,700,393,0.5614285714285714,gossipcop-849032,45898
4545,4545,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8734494756_951579680_chandler-powell-bindi-irwin-zoom.jpg,1200,630,0.525,gossipcop-8734494756,156647
4546,4546,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8734494756_951579680_chandler-powell-bindi-irwin-zoom.jpg,1200,630,0.525,gossipcop-8734494756,156647
4547,4547,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5427003799_jennifer_garner_ben_affleck_smiles_162611427.jpg,1280,720,0.5625,gossipcop-5427003799,94428
4548,4548,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4529241230_170626_getty_nicolek.jpg,1000,640,0.64,gossipcop-4529241230,230145
4549,4549,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-848364_britain-royals-philip.jpg,770,429,0.5571428571428572,gossipcop-848364,21598
4550,4550,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2211260486_zac-alex-1522940336.jpg,1200,600,0.5,gossipcop-2211260486,96667
4551,4551,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3086758488_Julia_Roberts_%2843838880775%29.jpg,481,674,1.4012474012474012,gossipcop-3086758488,101962
4552,4552,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3086758488_220px-Julia_Roberts_2011_Shankbone_3.jpg,220,331,1.5045454545454546,gossipcop-3086758488,15741
4553,4553,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-842923_screen-shot-2018-03-13-at-3-14-33-pm.jpg,200,252,1.26,gossipcop-842923,86230
4554,4554,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-842923_gigi-hadid-orange-suit.jpg,1200,630,0.525,gossipcop-842923,95566
4555,4555,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-33469609_taylor-joe-1521038845.jpg,1200,600,0.5,gossipcop-33469609,95268
4556,4556,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-527184423_do-composite-moremeg.jpg,750,500,0.6666666666666666,gossipcop-527184423,56072
4557,4557,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1032664975_nup_180594_0163_andy-cohen-kate-hudson-colin-hanks-zoom.jpg,300,199,0.6633333333333333,gossipcop-1032664975,39464
4558,4558,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1032664975_461236108_brad-pitt-angelina-jolie-zoom.jpg,300,274,0.9133333333333332,gossipcop-1032664975,29156
4559,4559,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1032664975_nup_180594_0135_kate-hudson-zoom.jpg,1200,630,0.525,gossipcop-1032664975,171598
4560,4560,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-843467_brie-bella-new-mom-ftr.jpg,600,598,0.9966666666666668,gossipcop-843467,122489
4561,4561,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-843467_brie-bella-new-mom-ftr.jpg,600,598,0.9966666666666668,gossipcop-843467,122489
4562,4562,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7784040499_1452951001.jpg,1200,630,0.525,gossipcop-7784040499,100786
4563,4563,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7784040499_145295100.jpg,644,574,0.8913043478260869,gossipcop-7784040499,86979
4564,4564,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-858609_694940094001_5530884096001_5530875270001-vs.jpg,1280,720,0.5625,gossipcop-858609,78795
4565,4565,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-858609_694940094001_5530884096001_5530875270001-vs.jpg,1280,720,0.5625,gossipcop-858609,78795
4566,4566,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5163664689_lfrc_20140825_stefani_225451_1280x720.jpg,1280,720,0.5625,gossipcop-5163664689,100315
4567,4567,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1925612704_mila-kunis-feud-leslie-mann-bad-moms-pp.jpg,1280,840,0.65625,gossipcop-1925612704,238187
4568,4568,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1925612704_mila-kunis-feud-leslie-mann-bad-moms-pp.jpg,1280,840,0.65625,gossipcop-1925612704,238187
4569,4569,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2301664029_brad-4-1511682555.jpg,2000,1580,0.79,gossipcop-2301664029,350603
4570,4570,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8463307904_220px-Taylor_Swift_-_Look_What_You_Made_Me_Do_%28music_video_screenshot%29.jpg,220,202,0.9181818181818182,gossipcop-8463307904,92762
4571,4571,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8463307904_220px-Taylor_Swift_-_Look_What_You_Made_Me_Do.jpg,220,194,0.8818181818181818,gossipcop-8463307904,52031
4572,4572,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8463307904_Taylor_Swift_-_Look_What_You_Made_Me_Do.jpg,300,265,0.8833333333333333,gossipcop-8463307904,91770
4573,4573,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-849058_J-Balvin-Pitbull-And-Camila-Cabello-Electrify-2017-MTV-Movie-And-TV-Awards-Image-1467648.jpg,480,360,0.75,gossipcop-849058,33476
4574,4574,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-947881619_cara-paris1.jpg,1200,800,0.6666666666666666,gossipcop-947881619,240491
4575,4575,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-947881619_cara-paris1.jpg,1200,800,0.6666666666666666,gossipcop-947881619,240491
4576,4576,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-640447057_kylie-jenner-travis-scott-are-fighting-over-her-decision-to-stay-in-hiding-while-pregnant-ftr.jpg,620,350,0.5645161290322581,gossipcop-640447057,105177
4577,4577,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6916177825_1b22908c-b8ac-4fa7-b26c-1bf046efeaff-2060x1236.jpg,1200,630,0.525,gossipcop-6916177825,66111
4578,4578,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6916177825_CIkq5xbWwAETKo0.jpg,768,1024,1.3333333333333333,gossipcop-6916177825,121658
4579,4579,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6916177825_1b22908c-b8ac-4fa7-b26c-1bf046efeaff-2060x1236.jpg,1200,630,0.525,gossipcop-6916177825,66111
4580,4580,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2617368190_selena-gomez-sabrina-the-teenage-witch-1065886-640x320.jpg,640,320,0.5,gossipcop-2617368190,51860
4581,4581,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2617368190_sabrina-temp-default-1062517.jpg,320,480,1.5,gossipcop-2617368190,36179
4582,4582,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-846792_Untitled-1-750x300.jpg,750,300,0.4,gossipcop-846792,353524
4583,4583,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-846792_dr-rich-2to1-300x150.jpg,300,150,0.5,gossipcop-846792,17900
4584,4584,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-856925_BGUS_865145_014.jpg,1280,720,0.5625,gossipcop-856925,139174
4585,4585,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-856925_BGUS_865145_014.jpg,1280,720,0.5625,gossipcop-856925,139174
4586,4586,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-847262_636292311996410450-baby-giraffe-041817.jpg,2000,1331,0.6655,gossipcop-847262,499471
4587,4587,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-847262_636292311996410450-baby-giraffe-041817.jpg,2000,1331,0.6655,gossipcop-847262,499471
4588,4588,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-854098_170518-news-scandal2.jpg,1300,867,0.666923076923077,gossipcop-854098,170373
4589,4589,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8528825029_donald-trump-after-hours-facebook.jpg,1200,628,0.5233333333333333,gossipcop-8528825029,141209
4590,4590,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1533690826_rs_600x600-170207114648-600.jpg,600,467,0.7783333333333333,gossipcop-1533690826,34184
4591,4591,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9704751491_rita-ora-meghan-markle1.jpg,600,400,0.6666666666666666,gossipcop-9704751491,74371
4592,4592,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8916783957__96689755_williams_aus_getty.jpg,624,351,0.5625,gossipcop-8916783957,32695
4593,4593,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-313503072_20-gossip.jpg,1200,630,0.525,gossipcop-313503072,355597
4594,4594,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-313503072_20-gossip.jpg,1200,630,0.525,gossipcop-313503072,355597
4595,4595,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9368033663_AD-COMPOSITE-Katie-Jamie.jpg,750,500,0.6666666666666666,gossipcop-9368033663,48856
4596,4596,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-843376_1280_108343_D19740b.jpg,970,546,0.5628865979381443,gossipcop-843376,92532
4597,4597,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-843376_ozzy_vidpic_042017_1280Copy2.jpg,1280,720,0.5625,gossipcop-843376,86613
4598,4598,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4439841665_blake-shelton-gwen-stefani-luke-bryan-article.jpg,467,497,1.0642398286937902,gossipcop-4439841665,69832
4599,4599,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4439841665_1446698107_blake-shelton-gwen-stefani-luke-bryan-178.jpg,300,178,0.5933333333333334,gossipcop-4439841665,22194
4600,4600,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5663764889_scarlett_2.jpg,1024,736,0.71875,gossipcop-5663764889,113771
4601,4601,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5663764889_scientologycruise2.jpg,620,901,1.4532258064516128,gossipcop-5663764889,59211
4602,4602,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9250386784_jennifer-lopez-loves-alex-rodriguez-kisses-ftr.jpg,620,348,0.5612903225806452,gossipcop-9250386784,47783
4603,4603,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9250386784_jennifer-lopez-loves-alex-rodriguez-kisses-ftr.jpg,620,348,0.5612903225806452,gossipcop-9250386784,47783
4604,4604,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-850009_splitting-up-together.jpg,620,420,0.6774193548387096,gossipcop-850009,89820
4605,4605,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-850009_splitting-up-together.jpg,620,420,0.6774193548387096,gossipcop-850009,89820
4606,4606,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-850009_splitting-up-together-renewed-instagram-story.jpg,350,622,1.7771428571428571,gossipcop-850009,280822
4607,4607,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9331027077_driver-damon-milano.jpg,650,443,0.6815384615384615,gossipcop-9331027077,260853
4608,4608,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-848316_635615870533051304-The100-01-CC0311.jpg,1080,719,0.6657407407407407,gossipcop-848316,42060
4609,4609,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-848316_6f36c4df-67a5-4b4c-be8f-0e4c0071bcf0-20180813_Marie_Avgeropoulos.jpg,384,480,1.25,gossipcop-848316,22626
4610,4610,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-848316_6f36c4df-67a5-4b4c-be8f-0e4c0071bcf0-20180813_Marie_Avgeropoulos.jpg,384,480,1.25,gossipcop-848316,22626
4611,4611,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8221846371_kourtney-kardashian-sofia-richie-look-alike-ftr1.jpg,620,349,0.5629032258064516,gossipcop-8221846371,86507
4612,4612,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8221846371_kourtney-kardashian-sofia-richie-look-alike-ftr1.jpg,620,349,0.5629032258064516,gossipcop-8221846371,86507
4613,4613,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-8221846371_kourtney-kardashian-sofia-richie-look-alike-embed1.jpg,620,700,1.1290322580645162,gossipcop-8221846371,177312
4614,4614,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-861513_4721958d-f2b5-48fc-bdca-f487d4a35045-screen-shot-2017-09-26-at-45207-pm.jpg,1200,630,0.525,gossipcop-861513,109339
4615,4615,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-861513_4721958d-f2b5-48fc-bdca-f487d4a35045-screen-shot-2017-09-26-at-45207-pm.jpg,1200,630,0.525,gossipcop-861513,109339
4616,4616,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5030407302_4221396001_5795245114001_5795237684001-vs.jpg,1280,720,0.5625,gossipcop-5030407302,144672
4617,4617,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5030407302_Royal-wedding.jpg,1200,630,0.525,gossipcop-5030407302,99522
4618,4618,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5164129802_jennifer-aniston-is-not-dating-jake-gyllenhaal.jpg,950,460,0.4842105263157895,gossipcop-5164129802,30539
4619,4619,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6692065401_GettyImages-114504906.jpg,1280,720,0.5625,gossipcop-6692065401,201066
4620,4620,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6692065401_GettyImages-114504906.jpg,1280,720,0.5625,gossipcop-6692065401,201066
4621,4621,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-843576_gettyimages-624401058-h_2016.jpg,1296,730,0.5632716049382716,gossipcop-843576,139476
4622,4622,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-843576_gg306-41fc4499_-_h_2016.jpg,383,383,1.0,gossipcop-843576,26456
4623,4623,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-843576_gettyimages-624401058-h_2016.jpg,1296,730,0.5632716049382716,gossipcop-843576,139476
4624,4624,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6424474439_royals-11-kate-middleton-7.jpg,500,619,1.238,gossipcop-6424474439,167236
4625,4625,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6424474439_kate-middleton-horrified-3.jpg,500,729,1.458,gossipcop-6424474439,106719
4626,4626,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6424474439_kate-middleton-36-1.jpg,500,646,1.292,gossipcop-6424474439,60840
4627,4627,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-5409760054_img.jpg,980,654,0.6673469387755102,gossipcop-5409760054,89008
4628,4628,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-31136768_jamie-foxx-katie-holmes-ftr.jpg,620,350,0.5645161290322581,gossipcop-31136768,154103
4629,4629,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-31136768_jamie-foxx-katie-holmes-ftr.jpg,620,350,0.5645161290322581,gossipcop-31136768,154103
4630,4630,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4308911136_gwen-stefani-settling-down-with-blake-end-of-music-journey-ftr.jpg,620,349,0.5629032258064516,gossipcop-4308911136,60494
4631,4631,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4308911136_gwen-stefani-settling-down-with-blake-end-of-music-journey-ftr.jpg,620,349,0.5629032258064516,gossipcop-4308911136,60494
4632,4632,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2224998256_rihanna2.jpg,1500,1000,0.6666666666666666,gossipcop-2224998256,222621
4633,4633,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-842814_nintchdbpict000315995685.jpg,1200,800,0.6666666666666666,gossipcop-842814,113031
4634,4634,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1462766857_gettyimages-950325748-1533286899.jpg,300,150,0.5,gossipcop-1462766857,9652
4635,4635,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1462766857_gettyimages-611645100-1533288648.jpg,1200,600,0.5,gossipcop-1462766857,57590
4636,4636,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1462766857_gettyimages-683365038-1533286311.jpg,300,151,0.5033333333333333,gossipcop-1462766857,15069
4637,4637,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4433782210_image.jpg,460,242,0.5260869565217391,gossipcop-4433782210,18400
4638,4638,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-9217504373_948449.jpg,750,445,0.5933333333333334,gossipcop-9217504373,66615
4639,4639,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7590229055_faith-hill-cancer-throat-health-crisis-PP-02.jpg,1280,840,0.65625,gossipcop-7590229055,184670
4640,4640,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7590229055_faith-hill-cancer-throat-health-crisis-PP-02.jpg,1280,840,0.65625,gossipcop-7590229055,184670
4641,4641,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2568949699_today-show-zoom-30b07ae4-3a53-41bd-848a-6c01c21b4833.jpg,1800,1132,0.6288888888888889,gossipcop-2568949699,2880936
4642,4642,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2568949699_tamron-hall-zoom-dfa723a5-280e-4380-a9c1-7044acd1fe20.jpg,1200,630,0.525,gossipcop-2568949699,131593
4643,4643,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-2568949699_tamron-hall-zoom-54bcd4ce-2489-441f-a261-a4e4e946dee5.jpg,1759,1893,1.076179647527004,gossipcop-2568949699,3677313
4644,4644,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-721768716_brad-pitt-falling-in-love-again-after-divorce-ftr.jpg,620,349,0.5629032258064516,gossipcop-721768716,121539
4645,4645,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-721768716_brad-pitt-falling-in-love-again-after-divorce-ftr.jpg,620,349,0.5629032258064516,gossipcop-721768716,121539
4646,4646,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3895965215_rs_600x600-171121085530-600-gwyneth-paltrow-Brad-Falchuk-.jpg,600,467,0.7783333333333333,gossipcop-3895965215,44071
4647,4647,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-6605624682_nintchdbpict0002856538806.jpg,1200,800,0.6666666666666666,gossipcop-6605624682,112999
4648,4648,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-16254156_justin_bieber_gettyimages-919131722.jpg,1280,720,0.5625,gossipcop-16254156,188385
4649,4649,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-859866_4dd526cb-d34a-498f-a28a-5978345e8f75.jpg,1200,630,0.525,gossipcop-859866,151256
4650,4650,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-859866_4dd526cb-d34a-498f-a28a-5978345e8f75.jpg,1200,630,0.525,gossipcop-859866,151256
4651,4651,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4577642462_kendall_blake-ftr.jpg,620,350,0.5645161290322581,gossipcop-4577642462,120331
4652,4652,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-4577642462_kendall_blake-ftr.jpg,620,350,0.5645161290322581,gossipcop-4577642462,120331
4653,4653,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-841808_1200px-Victoria_Beckham_2010.jpg,1200,1554,1.295,gossipcop-841808,260101
4654,4654,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3399862784_GettyImages-649853508.jpg,500,331,0.662,gossipcop-3399862784,40449
4655,4655,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-3399862784_GettyImages-821082218.jpg,500,332,0.664,gossipcop-3399862784,40992
4656,4656,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/real_gossipcop-848141_V107_SORRENTI_03.jpg,1429,981,0.6864940517844647,gossipcop-848141,335246
4657,4657,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1635803164_caitlyn-jenner-adopting-a-boy-breaking-report-ftr.jpg,600,711,1.185,gossipcop-1635803164,111582
4658,4658,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-1635803164_caitlyn-jenner-adopting-a-boy-breaking-report-ftr.jpg,600,711,1.185,gossipcop-1635803164,111582
4659,4659,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7830149120_kim-kardashian-snapchat-cocaine-rumor.jpg,680,687,1.0102941176470588,gossipcop-7830149120,36517
4660,4660,/media/data_dump/Shivangi/Mudit/dataset/gossipcop/gossipcop_images/fake_gossipcop-7830149120_kim-kardashian-wants-another-baby.jpg,1200,736,0.6133333333333333,gossipcop-7830149120,65459
